userID,itemID,rating
19,312,5
17,573,3
13,493,3
16,781,5
13,762,4
4,513,4
0,482,5
3,34,3
13,400,4
13,584,3
0,658,1
13,460,4
12,658,2
17,253,4
17,267,2
15,703,2
17,811,4
13,683,4
6,278,5
13,269,5
16,87,5
10,539,3
16,353,5
4,551,3
19,629,3
16,841,5
19,836,4
8,345,1
12,293,2
6,193,4
0,688,2
6,493,2
12,343,1
19,274,4
9,820,4
17,716,5
6,396,5
5,216,4
10,264,4
0,153,3
11,632,1
19,476,1
13,595,5
5,104,4
19,46,1
1,783,5
12,771,1
17,805,4
12,288,2
14,438,4
6,201,4
15,707,2
9,235,5
11,427,3
19,599,4
13,256,4
5,362,2
9,299,5
3,157,2
4,331,1
12,720,2
17,589,3
10,486,4
11,568,1
4,369,2
18,536,1
17,609,3
10,410,3
15,801,4
10,451,4
15,766,2
13,114,4
10,266,4
19,580,4
18,824,5
10,196,4
19,198,4
12,452,1
19,715,5
9,834,5
13,684,4
8,645,4
14,314,1
8,727,2
16,656,4
12,46,3
13,277,3
16,741,4
8,637,5
17,46,2
5,597,2
6,797,2
5,488,4
12,705,2
13,451,3
17,794,2
16,713,5
11,821,1
9,254,5
12,522,2
13,299,3
19,708,3
5,522,4
5,736,4
9,76,4
14,304,2
4,486,3
10,522,5
8,579,1
12,181,3
1,484,3
9,463,5
10,84,5
19,130,5
9,82,4
6,198,2
12,695,5
0,223,1
16,625,4
10,314,2
14,774,1
19,328,4
9,622,5
11,697,2
17,183,1
8,444,3
16,582,5
8,705,1
9,356,5
5,98,3
12,533,2
1,315,2
6,730,2
19,389,3
16,191,4
10,8,5
10,658,4
19,277,4
5,184,5
12,106,1
12,384,2
15,169,4
15,815,3
12,538,1
15,813,3
16,713,5
13,353,3
16,106,5
16,345,3
0,99,2
15,169,4
19,191,5
5,589,2
5,531,5
13,673,4
4,762,1
17,203,3
6,277,4
17,421,3
5,61,5
8,228,1
15,118,1
12,468,2
2,93,1
12,787,1
6,420,3
4,318,3
12,362,1
16,266,2
19,575,4
10,736,1
5,208,2
16,426,4
8,184,2
16,161,5
13,687,4
4,406,2
8,691,1
17,192,1
19,321,5
10,179,3
15,262,3
13,630,4
19,359,4
13,96,5
19,97,3
8,455,1
12,430,1
6,499,1
15,400,2
19,413,4
5,829,2
13,768,2
13,495,2
1,504,1
17,100,1
15,50,1
6,638,4
15,588,1
19,772,5
11,557,4
2,676,3
13,720,4
12,42,2
16,703,5
10,747,3
13,672,5
17,300,3
19,630,3
13,736,2
10,503,5
4,401,2
0,490,5
16,775,5
12,47,1
16,109,5
4,393,1
17,228,3
9,428,3
5,367,2
13,619,5
19,608,4
0,542,5
6,149,3
5,572,2
19,598,4
9,696,5
12,190,1
18,485,1
13,409,5
16,570,5
15,49,2
4,478,3
19,763,2
15,42,1
18,550,2
10,729,1
4,168,2
6,201,4
0,530,5
17,353,2
19,67,4
6,550,1
19,248,3
16,379,5
10,356,4
8,144,2
8,514,2
13,717,4
16,325,3
9,734,4
4,185,1
16,211,5
13,620,3
5,198,2
6,292,3
10,360,4
6,719,2
7,205,3
8,700,2
0,820,1
5,79,5
14,154,1
11,152,1
17,808,4
13,152,4
5,0,3
9,350,5
19,248,3
9,390,4
10,302,3
9,703,5
18,540,2
12,662,2
16,765,3
15,120,2
17,646,4
19,444,4
19,642,4
16,356,3
11,598,1
17,637,1
7,172,3
9,343,5
11,303,4
19,269,2
17,554,2
19,286,5
9,261,5
8,531,3
9,297,5
4,175,1
12,83,3
8,708,1
19,128,5
0,91,3
16,632,5
15,26,2
17,691,4
9,579,4
17,702,5
3,33,5
19,483,3
0,100,4
6,643,2
12,679,2
9,737,5
18,560,5
9,161,4
16,431,4
13,811,5
9,175,4
10,335,5
9,837,5
10,694,3
9,458,2
5,488,4
7,363,3
13,633,5
17,41,3
9,756,4
11,200,1
6,597,2
5,822,5
17,112,3
15,128,2
9,261,5
9,234,4
10,341,3
16,28,5
13,546,2
3,293,1
4,477,1
6,816,2
10,4,4
15,181,4
18,658,3
13,73,4
1,783,5
19,559,4
16,28,5
5,633,1
6,680,2
16,605,4
8,281,3
16,121,5
9,604,5
8,707,1
9,349,5
9,319,5
10,268,5
9,476,4
6,19,5
9,596,5
19,269,2
13,270,5
14,751,1
16,87,5
0,204,4
11,781,2
9,197,5
15,801,4
15,591,1
5,145,5
19,707,5
6,250,1
12,258,2
19,839,3
8,762,2
15,841,2
15,119,3
5,13,5
16,172,4
10,126,2
15,606,2
17,418,2
17,22,2
9,38,5
16,345,3
10,345,4
10,140,2
14,628,2
9,839,5
10,132,2
16,105,5
13,342,5
14,223,2
14,145,2
11,346,2
9,664,5
19,382,4
14,624,4
10,542,5
13,383,5
8,796,1
15,809,3
14,755,1
6,200,5
19,113,5
12,292,2
17,42,3
19,821,5
5,288,1
17,766,2
19,276,5
14,639,5
0,541,5
9,345,5
16,353,5
17,55,2
5,420,1
5,126,3
10,151,4
15,217,1
13,335,4
6,207,1
17,231,3
17,273,2
19,352,5
17,294,4
7,758,4
17,426,1
3,666,1
12,439,1
2,506,4
4,227,2
10,410,3
13,407,4
5,55,4
14,326,1
13,739,3
19,352,5
10,413,3
8,702,1
12,392,2
10,590,4
13,52,4
19,274,4
13,362,5
10,712,3
9,154,5
15,392,1
13,282,3
6,815,4
13,238,3
11,712,4
9,261,5
17,573,3
16,128,4
1,65,1
6,558,4
0,25,4
17,802,4
16,14,5
9,116,5
19,769,5
16,100,5
17,657,2
18,545,1
17,0,4
0,526,5
12,441,2
10,210,5
17,704,4
4,498,3
10,428,4
0,377,1
9,366,5
12,76,1
14,97,1
19,17,4
9,272,5
16,393,5
15,601,2
12,442,3
12,84,2
13,345,4
0,806,1
15,220,3
18,22,2
9,366,5
5,593,2
1,265,1
5,483,4
6,655,2
5,534,5
16,721,5
19,656,4
17,701,5
2,147,2
10,525,5
16,160,5
19,139,5
8,525,3
12,500,3
9,472,5
13,389,4
13,813,5
0,535,5
10,265,4
19,451,5
8,490,3
6,660,2
18,377,4
11,766,1
13,402,2
4,622,5
10,546,5
8,188,2
12,802,2
15,35,1
6,143,1
15,785,1
0,564,2
16,52,5
19,463,2
6,476,2
9,368,5
9,566,4
10,785,3
13,736,3
11,294,2
5,100,3
12,775,4
6,211,2
13,630,4
12,270,3
0,408,2
10,558,2
4,42,1
16,262,5
10,481,5
12,771,1
8,636,5
6,425,2
17,227,3
19,181,4
8,6,5
15,64,3
17,383,3
10,102,4
7,300,3
19,534,3
18,213,2
3,547,1
2,282,2
13,79,4
8,655,2
3,269,2
10,45,4
9,90,4
13,697,4
19,736,5
0,48,2
10,820,3
4,570,1
8,650,3
5,500,2
5,602,1
17,215,3
8,526,3
19,616,5
19,317,5
9,736,5
13,422,4
10,690,3
6,499,1
13,446,3
1,208,1
9,290,5
9,404,4
16,42,5
16,405,4
5,707,2
12,595,2
19,455,4
16,672,5
16,436,5
19,297,3
16,356,3
19,469,3
19,395,3
8,637,5
10,228,4
9,214,5
9,774,5
19,492,2
5,395,1
13,418,2
7,122,2
10,103,4
11,773,2
2,484,4
16,799,5
15,798,1
16,305,5
15,228,2
15,373,1
0,537,5
3,11,1
9,254,5
16,248,4
4,532,4
12,617,1
15,79,1
19,620,5
0,405,2
0,124,1
17,122,3
4,812,1
16,608,3
8,82,1
16,437,5
5,89,4
9,193,3
10,164,3
17,349,5
16,314,3
18,821,2
13,147,4
13,1,5
9,751,5
10,383,5
12,331,3
19,772,5
11,287,2
8,126,5
5,500,2
0,638,2
13,587,2
16,80,3
15,817,3
14,637,3
13,586,5
12,323,2
12,111,3
10,74,4
13,581,5
19,834,4
19,399,4
10,339,3
2,393,2
9,242,5
10,713,3
10,520,5
6,557,2
13,249,4
8,507,4
13,172,4
10,641,3
9,615,4
13,798,5
12,705,2
9,252,5
6,31,5
13,647,5
16,659,5
7,838,3
18,332,3
15,167,1
19,753,1
19,482,2
16,551,5
15,630,1
19,635,3
19,534,3
10,146,4
4,736,2
16,815,5
0,492,5
9,790,3
19,387,4
6,176,2
9,302,5
10,29,4
9,359,5
16,14,5
13,680,4
6,116,2
15,474,3
11,794,1
17,159,4
8,556,2
9,332,5
0,81,3
12,634,3
13,424,4
9,579,4
10,801,5
16,807,5
16,751,3
10,789,3
12,331,3
19,94,3
0,709,1
17,702,5
10,766,3
6,619,4
19,719,3
7,838,3
9,220,4
10,151,4
12,448,2
19,291,3
17,745,3
15,344,3
0,410,2
4,408,1
10,548,4
10,402,3
12,452,1
13,805,5
0,477,5
8,626,1
19,744,5
19,35,4
19,179,5
18,619,2
0,480,5
13,257,4
9,423,4
16,227,5
13,11,5
16,259,4
16,363,5
16,764,5
16,3,5
10,381,3
17,688,5
11,229,3
6,791,2
10,476,5
17,473,3
19,503,4
12,645,1
16,292,5
14,91,2
17,39,3
6,471,1
15,466,3
19,385,3
17,589,3
9,115,4
13,672,5
6,283,1
8,191,2
12,683,1
17,404,3
17,121,2
9,243,5
3,667,2
10,79,4
6,282,1
10,822,3
15,623,2
16,248,4
5,199,2
12,215,1
10,51,5
12,194,1
19,375,3
17,806,4
10,369,3
17,620,3
19,725,4
1,767,1
17,654,2
0,39,3
16,655,5
10,490,5
3,379,3
19,720,4
13,562,5
10,574,3
2,322,1
6,661,1
19,149,5
4,292,2
8,11,1
9,746,5
16,137,4
6,376,3
9,829,5
9,719,3
16,362,5
1,369,2
4,281,1
9,583,5
19,842,2
9,170,5
13,264,5
12,741,3
16,812,5
12,182,1
7,440,5
13,710,4
4,808,1
10,600,4
16,224,4
16,203,4
9,827,5
16,66,4
19,380,4
13,744,3
9,181,5
0,504,5
19,529,3
2,529,1
16,667,4
16,658,5
6,418,1
13,39,4
17,790,3
13,584,3
10,187,4
3,293,1
4,88,1
7,616,1
6,822,4
19,71,3
13,296,3
15,120,2
5,282,2
19,243,2
15,662,1
10,484,5
8,197,4
3,516,2
4,551,3
2,414,5
13,639,4
6,446,3
8,726,5
6,557,2
10,171,4
9,181,5
16,615,5
16,213,5
13,599,5
12,380,1
13,793,5
5,21,5
9,279,4
16,31,5
12,92,2
12,181,3
19,135,5
0,48,2
3,582,3
4,210,1
17,17,3
2,625,2
8,109,1
9,462,5
10,570,4
5,515,4
2,399,3
8,641,2
17,12,2
13,677,4
4,498,3
14,559,3
15,192,2
19,775,5
10,296,2
13,791,4
5,736,4
13,775,4
9,52,5
10,239,3
9,178,4
0,822,1
1,583,2
6,128,3
0,119,2
10,728,4
5,492,3
1,503,1
9,459,5
19,529,3
10,358,3
18,540,2
0,330,2
3,58,2
19,388,4
19,188,5
10,113,4
19,734,2
12,690,1
13,344,4
8,111,2
12,101,2
17,619,3
16,56,3
15,617,2
9,290,5
10,215,5
8,333,5
9,302,5
3,32,1
10,248,2
17,347,3
5,198,2
15,119,3
19,596,4
19,116,5
6,79,4
16,10,5
9,760,4
11,124,3
6,640,2
19,468,4
16,433,4
5,181,1
6,457,2
8,582,1
13,177,5
5,540,4
15,82,2
9,173,5
19,786,5
5,391,4
13,354,4
11,258,1
9,348,5
0,271,2
9,279,4
17,284,3
5,612,3
6,482,1
11,642,1
5,542,3
6,552,2
15,223,5
10,785,3
12,344,1
19,604,4
15,745,5
6,482,1
6,149,3
9,399,5
17,613,2
12,503,2
15,196,3
9,390,4
19,701,4
18,461,2
0,480,5
11,760,2
7,295,1
12,43,3
10,151,4
12,62,3
12,65,2
19,60,3
15,13,2
5,198,2
19,372,4
9,241,5
10,497,5
18,72,1
6,384,4
10,469,4
9,10,4
13,674,3
18,525,2
12,203,1
10,751,2
10,421,4
19,323,3
10,756,4
7,309,3
15,808,3
17,14,3
17,488,3
16,43,5
0,323,1
4,211,1
13,808,5
10,341,3
10,166,4
19,840,3
15,797,2
6,476,2
19,524,1
10,2,1
0,368,4
12,190,1
9,384,5
10,142,1
19,241,5
13,664,5
6,701,3
11,78,2
19,364,1
8,816,3
8,525,3
6,288,4
7,643,5
19,283,5
13,340,4
16,656,4
10,304,5
19,199,4
9,346,5
9,703,5
6,283,1
9,335,5
19,829,3
5,548,2
9,568,3
19,307,2
6,573,3
13,844,4
9,650,5
16,344,5
19,828,4
19,337,4
8,675,1
4,346,1
13,666,4
10,501,4
17,4,3
5,32,3
0,763,3
19,517,3
16,344,5
13,243,3
17,348,3
15,810,4
4,662,1
13,59,4
19,718,5
17,23,1
17,183,1
19,545,3
12,407,1
12,25,1
7,202,4
12,29,1
9,203,5
4,806,1
15,97,2
17,570,3
16,697,5
4,545,2
17,551,2
8,80,1
19,760,3
11,186,3
15,464,3
10,270,4
8,571,2
17,201,5
9,163,5
13,343,4
13,354,4
16,433,4
0,5,3
9,594,5
17,809,4
0,13,3
16,817,5
16,801,5
4,808,1
19,81,3
5,465,1
13,264,5
6,59,5
0,341,1
14,630,3
5,550,2
10,434,3
9,237,5
10,652,3
17,712,4
3,22,1
10,552,4
7,753,4
15,165,4
16,231,5
11,598,1
18,501,3
9,259,5
8,523,3
0,536,5
17,142,1
1,740,5
12,801,1
19,604,4
14,765,1
9,411,5
10,826,3
13,695,4
15,411,2
13,89,5
16,221,4
17,718,4
9,465,5
15,364,1
9,439,5
12,633,1
17,577,3
8,640,5
11,290,2
17,785,3
11,53,1
10,702,4
16,429,5
9,140,5
11,284,1
9,226,5
19,766,4
10,695,2
10,430,5
13,702,4
9,451,5
1,488,2
17,319,2
15,48,1
15,669,2
13,844,4
9,821,5
10,542,5
16,313,4
16,655,5
2,526,3
9,360,5
4,548,1
16,296,5
12,276,1
13,551,4
17,770,4
5,348,1
9,328,5
1,511,4
2,663,5
10,97,3
8,794,3
12,638,2
15,747,4
16,561,5
12,112,3
13,706,4
11,242,1
12,193,1
17,838,4
10,597,4
5,39,2
10,159,3
8,35,1
9,407,5
16,191,4
11,343,2
2,364,2
16,213,5
10,10,4
9,841,4
15,523,2
15,773,1
0,607,3
19,804,4
8,650,3
9,774,5
9,395,5
6,797,2
4,462,1
16,217,3
17,685,2
13,424,4
10,546,5
0,812,1
9,37,4
15,750,2
17,838,4
12,364,2
13,76,5
2,420,3
7,590,2
4,684,1
0,18,2
8,508,3
11,737,1
8,675,1
0,45,3
6,136,2
5,545,4
5,355,2
9,810,3
16,778,2
6,697,3
12,118,1
17,143,2
19,823,4
9,287,5
5,286,2
8,165,3
16,158,3
12,433,3
5,468,1
8,577,1
13,372,4
7,212,4
8,130,1
12,684,1
9,381,5
7,744,3
13,305,4
0,480,5
14,730,5
7,584,2
0,607,3
12,0,2
14,183,1
17,824,1
15,253,3
16,425,3
15,614,3
19,827,3
10,831,2
13,589,5
19,450,5
19,20,3
9,176,5
5,253,3
19,240,4
12,618,2
16,262,5
8,615,2
12,302,1
12,807,1
12,122,1
8,111,2
16,325,3
12,82,1
9,256,5
4,678,1
5,59,3
10,698,3
0,806,1
13,715,4
16,392,4
9,266,5
4,532,4
6,696,3
6,432,3
17,342,3
11,630,1
16,566,5
1,398,2
10,215,5
9,326,5
3,254,2
0,501,5
17,835,3
17,265,2
13,516,2
6,379,1
6,273,4
15,61,1
12,10,1
15,740,1
13,393,5
8,567,2
6,623,5
0,141,3
19,628,4
17,58,2
10,541,4
16,5,3
10,524,4
16,32,5
6,341,4
15,144,4
19,322,4
10,308,3
19,374,4
15,134,2
6,611,2
0,158,3
16,676,5
9,832,5
6,165,1
17,88,1
12,416,5
6,740,2
15,715,1
13,423,5
6,844,2
7,43,1
18,515,1
16,255,4
9,799,5
6,603,2
15,778,2
10,821,3
5,392,4
15,784,2
19,788,5
6,473,2
17,621,3
19,413,4
19,373,4
1,404,2
13,175,4
6,685,4
6,770,3
12,20,1
15,835,4
15,126,3
16,236,4
18,148,2
6,131,3
17,617,1
13,739,3
18,534,2
13,242,2
7,533,1
1,522,1
12,621,2
10,447,5
1,484,3
14,349,1
18,678,2
13,679,5
17,468,1
0,154,2
19,335,4
6,310,3
16,262,5
5,48,2
10,413,3
16,426,4
16,141,5
8,828,2
9,832,5
18,550,2
17,799,3
19,814,5
10,712,3
0,459,1
9,359,5
16,320,3
6,404,5
18,515,1
11,290,2
15,136,4
19,715,5
19,114,4
16,464,4
15,799,2
2,413,5
19,762,2
10,108,4
10,164,3
13,184,4
9,309,5
15,101,2
10,188,3
6,474,4
5,48,2
10,750,4
6,466,4
12,712,1
5,234,3
19,815,5
10,439,3
8,297,2
10,453,4
5,95,4
6,433,1
16,375,5
9,379,5
15,101,2
13,385,5
13,256,4
0,789,2
0,24,3
16,677,4
19,171,5
19,199,4
16,213,5
8,737,4
0,479,5
19,563,4
13,277,3
8,406,2
9,257,5
18,176,1
6,419,3
10,34,4
12,322,3
15,89,2
9,356,5
7,388,2
17,800,4
19,821,5
17,771,2
15,731,1
10,249,4
10,325,5
15,195,3
15,485,2
9,837,5
13,362,5
15,733,1
16,618,5
12,709,2
8,823,2
6,154,1
13,681,5
8,286,3
6,546,1
13,120,5
17,57,2
16,378,5
13,465,3
2,235,1
6,76,5
19,398,4
13,450,3
9,270,5
7,411,3
16,275,5
12,181,3
8,808,2
13,219,4
12,811,2
4,40,1
19,673,3
7,657,5
9,177,5
10,350,3
0,544,5
13,584,3
6,123,4
19,171,5
13,224,5
19,760,3
5,18,5
10,4,4
5,604,2
11,229,3
19,160,5
6,185,2
10,661,3
14,178,1
15,632,2
12,64,2
10,119,4
6,339,3
12,237,2
16,740,4
2,136,2
2,395,2
3,34,3
19,592,2
19,792,3
8,701,2
13,159,5
10,427,4
11,781,2
5,44,3
13,712,4
19,648,2
15,15,2
13,584,3
19,332,4
13,226,4
10,235,2
10,81,4
19,235,4
13,261,3
6,572,4
12,465,2
9,448,3
8,757,3
10,242,4
16,327,4
5,406,4
16,217,3
16,772,5
11,44,2
19,82,3
0,227,2
9,275,3
14,470,2
19,278,3
12,715,2
17,179,1
10,494,4
9,558,5
12,267,3
6,605,3
9,294,5
10,699,3
13,803,5
16,831,3
5,641,5
10,118,3
9,193,3
18,493,3
16,388,4
17,635,3
15,141,2
19,612,4
6,76,5
19,512,1
12,622,3
9,66,5
19,674,4
0,32,2
17,679,1
8,447,2
2,498,1
17,835,3
1,628,4
10,397,4
10,664,4
10,427,4
5,524,3
9,660,5
10,495,5
17,670,3
0,524,5
10,781,2
16,186,4
12,147,1
10,510,5
10,519,3
5,513,5
0,485,5
17,224,3
8,20,1
7,261,1
15,120,2
12,6,2
19,820,5
19,644,5
14,632,2
9,369,5
13,664,5
16,60,5
1,520,2
15,770,1
16,468,5
8,642,1
9,645,5
2,505,3
8,737,4
8,637,5
0,689,1
13,19,4
0,547,4
16,774,4
7,424,5
17,7,4
8,436,2
17,796,3
15,404,2
3,234,3
16,289,5
4,505,2
16,210,5
12,18,1
9,774,5
8,188,2
19,332,4
4,587,4
5,172,2
13,696,4
9,173,5
19,739,4
16,152,5
4,186,1
16,248,4
12,712,1
14,388,1
14,507,1
13,150,3
9,11,4
16,410,3
10,655,3
2,87,2
9,709,5
18,596,2
7,407,5
9,838,5
10,688,3
8,704,1
9,827,5
8,569,3
16,782,5
10,50,4
6,298,3
7,365,1
16,355,5
6,136,2
12,145,1
6,453,2
19,282,4
15,510,4
10,597,4
10,316,3
12,10,1
5,494,5
0,632,1
6,176,2
11,158,1
2,624,3
5,843,2
9,763,5
12,450,1
16,661,5
0,820,1
12,70,1
12,605,1
10,2,1
17,702,5
13,593,4
10,104,3
9,405,5
16,695,5
16,694,5
5,199,2
19,48,3
17,400,3
1,635,1
12,777,2
16,237,4
12,23,2
16,277,5
19,487,4
6,402,4
12,761,1
4,749,2
5,609,1
13,467,5
0,157,2
1,504,1
15,729,3
4,416,2
5,86,1
8,643,1
6,838,2
16,447,4
13,378,4
19,580,4
17,766,2
13,678,3
9,219,5
12,91,3
14,264,2
0,42,2
0,119,2
0,536,5
3,280,2
8,427,3
13,382,3
18,508,2
14,268,2
4,50,2
0,119,2
13,508,4
4,687,3
10,574,3
10,254,4
5,337,2
19,406,4
15,32,1
3,280,2
6,210,4
12,276,1
13,689,4
15,16,1
19,834,4
9,90,4
19,498,2
9,434,5
16,54,5
5,300,1
10,390,2
16,258,5
19,295,3
10,402,3
18,526,1
6,649,3
13,201,5
10,436,3
8,441,2
7,99,2
6,132,2
10,350,3
8,541,3
19,521,3
16,656,4
1,335,1
4,81,2
16,845,4
8,666,4
8,486,2
19,60,3
18,251,1
13,427,5
10,155,3
15,221,2
9,210,2
0,88,2
10,183,4
6,411,3
16,826,5
15,217,1
10,133,3
12,600,1
15,513,2
6,682,3
6,361,3
1,710,1
5,344,1
0,811,1
9,1,5
6,75,5
11,168,1
8,186,3
19,600,3
19,617,4
16,93,5
12,568,2
13,33,5
8,620,4
13,173,5
9,456,5
0,66,2
17,591,3
16,142,5
14,507,1
9,248,5
6,558,4
16,651,4
14,612,1
11,310,2
16,213,5
13,71,3
8,191,2
7,169,1
16,20,5
19,68,5
18,504,3
9,78,5
9,570,4
4,407,1
8,709,2
8,19,1
5,649,5
7,209,5
13,252,2
12,225,2
15,279,2
16,130,4
6,246,2
4,547,2
19,254,1
12,19,1
16,58,4
8,347,1
8,775,3
12,741,3
9,236,5
8,416,2
19,630,3
6,598,3
4,489,4
6,88,3
13,133,4
10,428,4
9,779,5
7,758,4
16,123,1
6,329,3
10,492,4
6,555,4
10,786,4
19,476,1
0,16,3
19,665,4
9,815,2
10,316,3
16,840,5
9,128,5
1,490,4
10,688,3
19,214,4
15,253,3
6,777,4
5,622,2
15,209,1
15,331,3
6,667,4
13,86,5
1,92,1
13,324,4
6,605,3
2,411,5
9,208,3
9,826,4
15,523,2
9,60,5
13,37,5
10,732,3
5,521,5
19,649,4
19,635,3
16,276,4
13,388,5
19,772,5
5,317,4
19,140,5
12,599,1
0,503,5
17,437,2
16,121,5
8,541,3
10,818,5
6,793,1
15,74,1
8,19,1
5,479,3
9,24,4
15,1,2
1,785,5
5,19,5
13,562,5
6,595,2
13,828,4
6,278,5
4,679,5
0,249,1
9,210,2
13,159,5
7,835,2
19,397,4
13,366,5
10,204,3
6,685,4
0,531,5
15,481,2
5,118,2
0,78,4
19,663,4
9,211,5
18,533,3
0,569,1
8,446,1
6,838,2
11,422,1
4,105,1
19,14,4
13,802,5
19,830,4
15,678,1
19,643,4
19,810,4
10,254,4
0,104,1
16,115,5
9,256,5
6,319,3
19,70,3
9,455,5
6,827,3
12,267,3
16,619,5
9,467,4
15,181,4
10,582,4
17,131,1
10,183,4
6,560,2
19,358,2
9,609,5
6,236,5
13,574,4
10,550,3
15,57,2
11,86,2
12,479,4
2,65,1
1,543,2
17,610,2
1,462,2
10,242,4
0,249,1
11,91,1
15,184,3
11,642,1
19,241,5
10,526,4
9,793,4
13,153,4
19,140,5
17,169,2
6,794,2
7,119,5
12,337,1
16,448,4
9,832,5
16,814,5
19,448,4
15,119,3
10,657,4
16,196,4
9,102,5
8,533,4
10,459,2
15,185,4
2,353,1
10,713,3
12,816,1
9,812,2
6,749,3
0,75,3
10,530,4
8,512,2
12,748,1
19,677,3
4,684,1
13,322,5
12,276,1
15,656,3
1,292,1
16,50,4
16,569,5
4,50,2
5,570,2
17,49,1
15,206,2
8,570,2
9,809,3
11,164,1
16,320,3
9,832,5
19,3,3
13,559,1
12,125,1
7,283,4
9,832,5
16,90,5
5,53,4
9,449,5
3,32,1
7,77,1
11,559,1
13,370,3
8,597,4
12,791,1
19,121,4
8,184,2
15,721,2
9,793,4
19,293,3
14,268,2
16,414,3
18,213,2
10,557,5
19,732,4
4,568,2
10,752,2
19,838,5
18,503,2
10,724,4
12,203,1
19,40,4
8,429,1
9,834,5
17,699,5
6,60,5
16,715,5
19,498,2
12,837,3
19,489,1
15,699,2
15,46,2
12,15,1
12,41,2
6,64,5
8,141,2
9,575,5
12,191,1
9,3,5
17,771,2
7,283,4
2,300,1
5,843,2
14,124,1
5,836,2
15,696,1
10,82,4
9,805,3
8,437,3
14,769,2
9,98,4
10,658,4
0,84,4
9,352,5
3,547,1
19,426,2
4,383,2
12,516,3
6,44,4
15,695,1
16,640,5
12,695,5
10,20,4
15,135,4
19,464,4
9,241,5
0,368,4
8,731,2
6,419,3
19,836,4
6,581,2
0,635,5
9,329,5
16,294,5
17,202,2
6,347,2
15,82,2
6,439,2
10,391,4
10,122,4
19,673,3
0,399,1
15,179,2
16,68,4
9,836,5
10,525,5
17,441,3
15,481,3
19,350,4
7,410,4
19,477,3
19,718,5
13,468,4
9,416,5
19,632,4
11,403,3
12,177,3
9,830,5
19,679,3
11,306,1
17,745,3
15,228,2
10,132,2
6,460,2
9,633,5
9,92,5
10,420,2
13,773,2
16,227,5
11,718,2
8,164,2
9,627,5
9,470,5
12,38,2
6,68,5
10,261,3
14,494,1
1,188,1
10,67,3
15,788,3
19,409,5
10,701,3
8,0,3
6,642,3
19,317,5
12,243,1
15,812,4
5,470,1
0,692,2
4,521,3
1,404,2
13,658,5
8,755,3
19,609,5
5,571,1
0,478,5
8,519,2
7,472,5
13,184,4
16,799,5
9,273,5
10,366,2
5,500,2
16,382,4
2,348,2
19,783,4
19,348,5
17,589,3
10,675,3
16,69,5
13,403,4
10,408,3
12,667,2
13,761,5
13,136,5
15,28,1
17,403,2
5,238,2
4,559,3
10,653,3
8,490,3
16,242,4
16,681,3
10,100,4
16,811,5
7,546,3
12,448,2
14,748,3
13,135,4
12,333,1
13,142,4
15,269,3
13,615,5
6,563,3
12,805,2
5,470,1
13,244,3
0,520,5
4,94,2
10,14,4
4,749,2
6,455,4
13,467,5
10,688,3
16,363,5
19,272,4
4,411,1
13,726,4
19,350,4
8,141,2
16,16,4
10,605,3
0,133,4
19,62,3
12,171,1
10,705,3
2,688,1
8,711,2
9,359,5
17,183,1
17,81,1
0,102,1
13,732,5
9,154,5
8,37,1
8,841,2
6,310,3
11,104,2
5,500,2
8,416,2
19,694,4
8,501,2
19,620,5
14,550,3
13,794,5
12,709,2
5,92,4
10,357,3
16,31,5
15,58,1
0,341,1
6,760,1
14,357,1
17,674,5
12,354,1
16,842,5
7,510,1
5,502,4
6,679,4
10,36,5
16,585,5
6,605,3
18,461,2
17,745,3
12,837,3
2,274,2
5,830,3
6,212,3
9,757,4
16,843,4
12,577,2
2,101,1
10,425,4
17,181,1
13,617,5
13,626,3
5,355,2
6,493,2
14,469,2
17,578,3
1,533,2
16,370,4
19,447,4
7,685,1
6,483,1
8,582,1
10,747,3
12,19,1
16,162,5
19,672,3
9,422,5
0,193,1
10,385,4
8,487,1
19,470,4
13,576,5
0,77,3
4,474,4
1,844,5
13,384,3
15,806,3
8,501,2
10,700,3
15,750,2
8,533,4
19,128,5
17,790,3
16,824,5
15,157,3
17,603,2
15,113,1
8,645,4
6,712,3
16,375,5
6,759,3
17,373,2
9,645,5
10,520,5
8,488,3
6,255,5
9,191,5
13,397,5
13,383,5
2,410,1
16,306,5
13,203,4
12,79,2
10,268,5
9,811,2
0,543,5
16,147,5
13,51,2
2,55,1
10,98,5
7,117,1
10,628,3
8,661,1
19,524,1
1,630,2
15,638,3
2,372,2
18,229,1
14,397,2
17,704,4
10,391,4
12,244,2
16,403,4
18,475,3
6,334,2
0,385,1
12,522,2
16,554,3
9,564,5
10,707,3
15,174,4
16,342,4
16,737,5
19,243,2
13,438,4
2,367,1
16,184,5
16,165,5
12,742,1
5,383,1
13,319,5
19,545,3
5,69,3
4,324,2
7,3,1
19,609,5
13,172,4
16,12,5
16,843,5
16,244,5
0,13,3
7,295,1
17,814,4
9,625,5
4,484,3
12,409,1
4,55,2
9,307,5
13,142,4
16,639,5
8,636,5
6,106,2
6,467,5
10,548,4
11,194,3
14,0,1
19,785,5
5,550,2
0,542,5
9,318,5
16,61,5
9,336,5
4,386,1
5,736,4
13,328,3
0,690,2
17,114,3
16,192,4
19,649,4
19,23,3
10,291,5
17,63,1
16,687,4
17,142,1
9,162,5
13,299,3
12,194,1
